CTID_FIVETRAN_ID,ID,SKU,NAME,DESCRIPTION,SUBCATEGORY_ID,BRAND,UNIT_PRICE,WEIGHT_LBS,IS_ACTIVE,CREATED_AT,UPDATED_AT,_FIVETRAN_DELETED,_FIVETRAN_SYNCED,DEMO_BATCH_ID,VENDOR_ID
TBD_PR_000269,269,SAF-269,Webber Leather Work Gloves (L) No. 269,Quality hardware from The Build Depot (TBD),39,Webber,27.99,1.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000270,270,SAF-270,Skotts Impact Safety Glasses No. 270,Quality hardware from The Build Depot (TBD),40,Skotts,29.99,1.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000271,271,FLR-271,STEELE Luxury Vinyl Plank 20sqft No. 271,Quality hardware from The Build Depot (TBD),41,STEELE,14.99,1.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000272,272,FLR-272,Owens Korning 12x12 Ceramic Floor Tile No. 272,Quality hardware from The Build Depot (TBD),42,Owens Korning,17.99,2.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000273,273,FLR-273,DeWalter Click-Lock Laminate 25sqft No. 273,Quality hardware from The Build Depot (TBD),43,DeWalter,20.99,2.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000274,274,KTB-274,"Milwonky 36"" Bathroom Vanity No. 274",Quality hardware from The Build Depot (TBD),44,Milwonky,115.99,2.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000275,275,KTB-275,Wyobi Undermount Kitchen Sink No. 275,Quality hardware from The Build Depot (TBD),45,Wyobi,124.99,3.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000276,276,KTB-276,Makuta Widespread Bath Faucet No. 276,Quality hardware from The Build Depot (TBD),46,Makuta,133.99,3.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000277,277,PWR-277,Bozch Cordless Drill No. 277,Quality hardware from The Build Depot (TBD),1,Bozch,198.99,3.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000278,278,PWR-278,"Stanly 7-1/4"" Circular Saw No. 278",Quality hardware from The Build Depot (TBD),2,Stanly,205.99,3.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000279,279,PWR-279,4M Orbital Sander No. 279,Quality hardware from The Build Depot (TBD),3,4M,212.99,4.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000280,280,PWR-280,"Rust-O-Liam 4-1/2"" Angle Grinder No. 280",Quality hardware from The Build Depot (TBD),4,Rust-O-Liam,219.99,4.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000281,281,HND-281,Sherman-Willams Combination Wrench Set No. 281,Quality hardware from The Build Depot (TBD),5,Sherman-Willams,57.99,4.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000282,282,HND-282,Behr-ly Needle-Nose Pliers No. 282,Quality hardware from The Build Depot (TBD),6,Behr-ly,60.99,5.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000283,283,HND-283,Dromel 10-Piece Screwdriver Set No. 283,Quality hardware from The Build Depot (TBD),7,Dromel,63.99,5.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000284,284,HND-284,BLOCK+DEKKER 16 oz. Claw Hammer No. 284,Quality hardware from The Build Depot (TBD),8,BLOCK+DEKKER,66.99,0.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000285,285,PLB-285,"Kraftsman 1/2"" PVC Pipe 10ft No. 285",Quality hardware from The Build Depot (TBD),9,Kraftsman,144.99,1.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000286,286,PLB-286,Huskie Pull-Down Kitchen Faucet No. 286,Quality hardware from The Build Depot (TBD),10,Huskie,155.99,1.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000287,287,PLB-287,"Klien Toolz 3/4"" Ball Valve No. 287",Quality hardware from The Build Depot (TBD),11,Klien Toolz,166.99,1.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000288,288,PLB-288,Levitan 40-Gal Gas Water Heater No. 288,Quality hardware from The Build Depot (TBD),12,Levitan,177.99,1.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000289,289,ELC-289,Dolta Faucets 14/2 Romex Wire 250ft No. 289,Quality hardware from The Build Depot (TBD),13,Dolta Faucets,49.99,2.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000290,290,ELC-290,Webber Decora 15A Outlet No. 290,Quality hardware from The Build Depot (TBD),14,Webber,54.99,2.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000291,291,ELC-291,Skotts 20A Circuit Breaker No. 291,Quality hardware from The Build Depot (TBD),15,Skotts,59.99,2.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000292,292,ELC-292,STEELE LED A19 Bulb 4-Pack No. 292,Quality hardware from The Build Depot (TBD),16,STEELE,64.99,3.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000293,293,PNT-293,Owens Korning Interior Flat Paint 1-Gal No. 293,Quality hardware from The Build Depot (TBD),17,Owens Korning,58.99,3.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000294,294,PNT-294,DeWalter Exterior Semi-Gloss 1-Gal No. 294,Quality hardware from The Build Depot (TBD),18,DeWalter,60.99,3.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000295,295,PNT-295,Milwonky Deck Stain Transparent 1-Gal No. 295,Quality hardware from The Build Depot (TBD),19,Milwonky,62.99,4.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000296,296,PNT-296,Wyobi Multi-Surface Primer 1-Qt No. 296,Quality hardware from The Build Depot (TBD),20,Wyobi,64.99,4.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000297,297,HDW-297,"Makuta #8 x 2"" Wood Screws 100-Pk No. 297",Quality hardware from The Build Depot (TBD),21,Makuta,30.99,4.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000298,298,HDW-298,"Bozch 3"" Framing Nails 1-Lb No. 298",Quality hardware from The Build Depot (TBD),22,Bozch,31.99,4.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000299,299,HDW-299,Stanly Drywall Anchor Kit 50-Pk No. 299,Quality hardware from The Build Depot (TBD),23,Stanly,32.99,5.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000300,300,HDW-300,"4M 3.5"" Door Hinge 3-Pack No. 300",Quality hardware from The Build Depot (TBD),24,4M,3.99,0.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000301,301,LBR-301,Rust-O-Liam 2x4x8 Kiln-Dried SPF No. 301,Quality hardware from The Build Depot (TBD),25,Rust-O-Liam,9.99,0.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000302,302,LBR-302,"Sherman-Willams 4x8 1/2"" Plywood Panel No. 302",Quality hardware from The Build Depot (TBD),26,Sherman-Willams,13.99,1.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000303,303,LBR-303,"Behr-ly R-13 Fiberglass Batt 15"" No. 303",Quality hardware from The Build Depot (TBD),27,Behr-ly,17.99,1.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000304,304,LBR-304,"Dromel 4x8 1/2"" Drywall Sheet No. 304",Quality hardware from The Build Depot (TBD),28,Dromel,21.99,1.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000305,305,HVC-305,BLOCK+DEKKER 1500W Ceramic Space Heater No. 305,Quality hardware from The Build Depot (TBD),29,BLOCK+DEKKER,49.99,2.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000306,306,HVC-306,"Kraftsman 52"" Ceiling Fan w/ Light No. 306",Quality hardware from The Build Depot (TBD),30,Kraftsman,55.99,2.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000307,307,HVC-307,Huskie Smart Thermostat No. 307,Quality hardware from The Build Depot (TBD),31,Huskie,61.99,2.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000308,308,HVC-308,Klien Toolz 20x25x1 HVAC Filter 4-Pk No. 308,Quality hardware from The Build Depot (TBD),32,Klien Toolz,67.99,2.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000309,309,OTD-309,"Levitan 21"" Self-Propelled Mower No. 309",Quality hardware from The Build Depot (TBD),33,Levitan,41.99,3.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000310,310,OTD-310,Dolta Faucets Bypass Pruner No. 310,Quality hardware from The Build Depot (TBD),34,Dolta Faucets,49.99,3.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000311,311,OTD-311,Webber Solar Path Light 6-Pack No. 311,Quality hardware from The Build Depot (TBD),35,Webber,57.99,3.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000312,312,OTD-312,Skotts 6ft Privacy Fence Panel No. 312,Quality hardware from The Build Depot (TBD),36,Skotts,65.99,4.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000313,313,SAF-313,STEELE Smoke/CO Combo Detector No. 313,Quality hardware from The Build Depot (TBD),37,STEELE,35.99,4.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000314,314,SAF-314,Owens Korning Combination Padlock No. 314,Quality hardware from The Build Depot (TBD),38,Owens Korning,37.99,4.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000315,315,SAF-315,DeWalter Leather Work Gloves (L) No. 315,Quality hardware from The Build Depot (TBD),39,DeWalter,39.99,5.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000316,316,SAF-316,Milwonky Impact Safety Glasses No. 316,Quality hardware from The Build Depot (TBD),40,Milwonky,41.99,5.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000317,317,FLR-317,Wyobi Luxury Vinyl Plank 20sqft No. 317,Quality hardware from The Build Depot (TBD),41,Wyobi,72.99,0.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000318,318,FLR-318,Makuta 12x12 Ceramic Floor Tile No. 318,Quality hardware from The Build Depot (TBD),42,Makuta,75.99,0.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000319,319,FLR-319,Bozch Click-Lock Laminate 25sqft No. 319,Quality hardware from The Build Depot (TBD),43,Bozch,78.99,1.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000320,320,KTB-320,"Stanly 36"" Bathroom Vanity No. 320",Quality hardware from The Build Depot (TBD),44,Stanly,129.99,1.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000321,321,KTB-321,4M Undermount Kitchen Sink No. 321,Quality hardware from The Build Depot (TBD),45,4M,138.99,1.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000322,322,KTB-322,Rust-O-Liam Widespread Bath Faucet No. 322,Quality hardware from The Build Depot (TBD),46,Rust-O-Liam,147.99,2.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000323,323,PWR-323,Sherman-Willams Cordless Drill No. 323,Quality hardware from The Build Depot (TBD),1,Sherman-Willams,120.99,2.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000324,324,PWR-324,"Behr-ly 7-1/4"" Circular Saw No. 324",Quality hardware from The Build Depot (TBD),2,Behr-ly,127.99,2.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000325,325,PWR-325,Dromel Orbital Sander No. 325,Quality hardware from The Build Depot (TBD),3,Dromel,134.99,3.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000326,326,PWR-326,"BLOCK+DEKKER 4-1/2"" Angle Grinder No. 326",Quality hardware from The Build Depot (TBD),4,BLOCK+DEKKER,141.99,3.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000327,327,HND-327,Kraftsman Combination Wrench Set No. 327,Quality hardware from The Build Depot (TBD),5,Kraftsman,35.99,3.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000328,328,HND-328,Huskie Needle-Nose Pliers No. 328,Quality hardware from The Build Depot (TBD),6,Huskie,38.99,3.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000329,329,HND-329,Klien Toolz 10-Piece Screwdriver Set No. 329,Quality hardware from The Build Depot (TBD),7,Klien Toolz,41.99,4.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000330,330,HND-330,Levitan 16 oz. Claw Hammer No. 330,Quality hardware from The Build Depot (TBD),8,Levitan,44.99,4.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000331,331,PLB-331,"Dolta Faucets 1/2"" PVC Pipe 10ft No. 331",Quality hardware from The Build Depot (TBD),9,Dolta Faucets,50.99,4.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000332,332,PLB-332,Webber Pull-Down Kitchen Faucet No. 332,Quality hardware from The Build Depot (TBD),10,Webber,61.99,5.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000333,333,PLB-333,"Skotts 3/4"" Ball Valve No. 333",Quality hardware from The Build Depot (TBD),11,Skotts,72.99,5.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000334,334,PLB-334,STEELE 40-Gal Gas Water Heater No. 334,Quality hardware from The Build Depot (TBD),12,STEELE,83.99,0.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000335,335,ELC-335,Owens Korning 14/2 Romex Wire 250ft No. 335,Quality hardware from The Build Depot (TBD),13,Owens Korning,79.99,1.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000336,336,ELC-336,DeWalter Decora 15A Outlet No. 336,Quality hardware from The Build Depot (TBD),14,DeWalter,84.99,1.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000337,337,ELC-337,Milwonky 20A Circuit Breaker No. 337,Quality hardware from The Build Depot (TBD),15,Milwonky,89.99,1.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000338,338,ELC-338,Wyobi LED A19 Bulb 4-Pack No. 338,Quality hardware from The Build Depot (TBD),16,Wyobi,94.99,1.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000339,339,PNT-339,Makuta Interior Flat Paint 1-Gal No. 339,Quality hardware from The Build Depot (TBD),17,Makuta,30.99,2.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000340,340,PNT-340,Bozch Exterior Semi-Gloss 1-Gal No. 340,Quality hardware from The Build Depot (TBD),18,Bozch,32.99,2.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000341,341,PNT-341,Stanly Deck Stain Transparent 1-Gal No. 341,Quality hardware from The Build Depot (TBD),19,Stanly,34.99,2.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000342,342,PNT-342,4M Multi-Surface Primer 1-Qt No. 342,Quality hardware from The Build Depot (TBD),20,4M,36.99,3.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000343,343,HDW-343,"Rust-O-Liam #8 x 2"" Wood Screws 100-Pk No. 343",Quality hardware from The Build Depot (TBD),21,Rust-O-Liam,16.99,3.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000344,344,HDW-344,"Sherman-Willams 3"" Framing Nails 1-Lb No. 344",Quality hardware from The Build Depot (TBD),22,Sherman-Willams,17.99,3.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000345,345,HDW-345,Behr-ly Drywall Anchor Kit 50-Pk No. 345,Quality hardware from The Build Depot (TBD),23,Behr-ly,18.99,4.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000346,346,HDW-346,"Dromel 3.5"" Door Hinge 3-Pack No. 346",Quality hardware from The Build Depot (TBD),24,Dromel,19.99,4.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000347,347,LBR-347,BLOCK+DEKKER 2x4x8 Kiln-Dried SPF No. 347,Quality hardware from The Build Depot (TBD),25,BLOCK+DEKKER,43.99,4.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000348,348,LBR-348,"Kraftsman 4x8 1/2"" Plywood Panel No. 348",Quality hardware from The Build Depot (TBD),26,Kraftsman,47.99,4.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000349,349,LBR-349,"Huskie R-13 Fiberglass Batt 15"" No. 349",Quality hardware from The Build Depot (TBD),27,Huskie,51.99,5.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000350,350,LBR-350,"Klien Toolz 4x8 1/2"" Drywall Sheet No. 350",Quality hardware from The Build Depot (TBD),28,Klien Toolz,5.99,0.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000351,351,HVC-351,Levitan 1500W Ceramic Space Heater No. 351,Quality hardware from The Build Depot (TBD),29,Levitan,25.99,0.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000352,352,HVC-352,"Dolta Faucets 52"" Ceiling Fan w/ Light No. 352",Quality hardware from The Build Depot (TBD),30,Dolta Faucets,31.99,1.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000353,353,HVC-353,Webber Smart Thermostat No. 353,Quality hardware from The Build Depot (TBD),31,Webber,37.99,1.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000354,354,HVC-354,Skotts 20x25x1 HVAC Filter 4-Pk No. 354,Quality hardware from The Build Depot (TBD),32,Skotts,43.99,1.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000355,355,OTD-355,"STEELE 21"" Self-Propelled Mower No. 355",Quality hardware from The Build Depot (TBD),33,STEELE,59.99,2.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000356,356,OTD-356,Owens Korning Bypass Pruner No. 356,Quality hardware from The Build Depot (TBD),34,Owens Korning,67.99,2.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000357,357,OTD-357,DeWalter Solar Path Light 6-Pack No. 357,Quality hardware from The Build Depot (TBD),35,DeWalter,75.99,2.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000358,358,OTD-358,Milwonky 6ft Privacy Fence Panel No. 358,Quality hardware from The Build Depot (TBD),36,Milwonky,83.99,2.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
